Text ID	Context before	Query_item	Context after	Author	Decade	Genre	Source	Subgenre	Title	Year
4078304	ate up the book-derived series Lord of the Rings and	Harry Potter	. # " It seems that fantasy is starting to	NA	2010	News	USA Today	NEWS_Money	Otherworldly_ Oscar-worthy; <BR>^Avatar_^ ^District 9^ are leading sci-fi into a new realm	2010
4078375	Narnia : Voyage of the Dawn Treader " ; "	Harry Potter	and the Deathly Hollows , Part 1 " ; "	NA	2010	News	Atlanta Journal Constitution	NEWS_Misc	Amid the predictable_ films with promise; <BR>^Alice_^ ^Green Zone^ boast skilled casts.; <BR>Other early year releases: ^Ghostwriter_^ ^Shutter Island.^	2010
4078526	want to read . " # That teenage wizard ,	Harry Potter	, highlighted ranges from romance to graphic novels to the	NA	2010	News	Houston Chronicle	NEWS_Misc	BOOKS Light vs. dark Vampires and werewolves_ step aside - the angels are here BOOKS: Moving on from vamps	2010
4078526	the rich and teenage . # But with series like	Harry Potter	and Twilight , fantasy took a turn , Braun said	NA	2010	News	Houston Chronicle	NEWS_Misc	BOOKS Light vs. dark Vampires and werewolves_ step aside - the angels are here BOOKS: Moving on from vamps	2010
4078526	One of the things I 've seen with Twilight and	Harry Potter	is that they really go across types of readers ,	NA	2010	News	Houston Chronicle	NEWS_Misc	BOOKS Light vs. dark Vampires and werewolves_ step aside - the angels are here BOOKS: Moving on from vamps	2010
4078534	marks the beginning of a possible new franchise , while	Harry Potter	and the Deathly Hallows is the last of the J.K.	NA	2010	News	Houston Chronicle	NEWS_Misc	FEEL-GOOD PAGE BIG-SCREEN EXPECTATIONS 10 Movies to look forward to in the coming year	2010
4078832	Mr. Norrell " gave us a mature alternative to "	Harry Potter	, " " The Passage " is for adults who	NA	2010	News	Washington Post	NEWS_Life	You^ll want to keep the lights on	2010
4079353	the six games vs. the Cubs this season. # #	Harry Potter	fans from London to Lincoln Park have been eagerly waiting	NA	2010	News	Chicago Sun-Times	NEWS_Life	Putting Harry to the test; Our team of Chicago muggles rates the new Potter park	2010
4079353	waiting for Universal Orlando Resort 's The Wizarding World of	Harry Potter	to open its doors to muggles ( that 's us	NA	2010	News	Chicago Sun-Times	NEWS_Life	Putting Harry to the test; Our team of Chicago muggles rates the new Potter park	2010
4079353	Universal 's Islands of Adventure theme park brings the popular	Harry Potter	books and movies to life with rides , shops and	NA	2010	News	Chicago Sun-Times	NEWS_Life	Putting Harry to the test; Our team of Chicago muggles rates the new Potter park	2010
4079353	haunting voice of Moaning Myrtle , the washroom ghost from	Harry Potter	and the Chamber of Secrets . # Comments : #	NA	2010	News	Chicago Sun-Times	NEWS_Life	Putting Harry to the test; Our team of Chicago muggles rates the new Potter park	2010
4079353	Audrey Howaniec and Elizabeth O'Conor visited The Wizarding World of	Harry Potter	with columnist Stephanie Zimmermann , YOU GO # Tickets :	NA	2010	News	Chicago Sun-Times	NEWS_Life	Putting Harry to the test; Our team of Chicago muggles rates the new Potter park	2010
4079353	, YOU GO # Tickets : The Wizarding World of	Harry Potter	is included in admission to Universal 's Islands of Adventure	NA	2010	News	Chicago Sun-Times	NEWS_Life	Putting Harry to the test; Our team of Chicago muggles rates the new Potter park	2010
4079353	Audrey Howaniec and Elizabeth O'Conor visited The Wizarding World of	Harry Potter	with reporter Stephanie Zimmermann , who helped the girls write	NA	2010	News	Chicago Sun-Times	NEWS_Life	Putting Harry to the test; Our team of Chicago muggles rates the new Potter park	2010
4079355	: In spring 2011 , Daniel Radcliffe ( of "	Harry Potter	" and " Equus " fame ) is now set	NA	2010	News	Chicago Sun-Times	NEWS_Life	Loesser deserves more; Where are the centennial fests for great songwriter?	2010
4079400	's perspective . The director of Mona Lisa Smile and	Harry Potter	and the Goblet of Fire says he asked his assistants	NA	2010	News	USA Today	NEWS_Life	Gyllenhaal finally gets to play games; <BR>Former child actor has fun with ^Prince of Persia^ movie adaptation	2010
4079524	, Bantock resembles a sorcerer , of sorts . Think	Harry Potter	at age 60 , after Lasik surgery and a lot	NA	2010	News	Denver Post	NEWS_Misc	A montage of art_ letters and fantasy Creator of the popular Griffin and Sabine saga to exhibit body of work	2010
4079593	paperback ) , by Sara Shepard , Harper 8 .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 6/24/10 according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2010
4085979	metro theaters. 2 hours , 12 minutes . # "	Harry Potter	and the Deathly Hallows : Part 1 " # A-	NA	2010	News	Atlanta Journal Constitution	NEWS_Misc	Movies	2010
4086128	he says . " I would not have read seven	Harry Potter	novels had it not been for my youngest . Children	NA	2010	News	Houston Chronicle	NEWS_Misc	A chat with Salman Rushdie	2010
4086138	he says . " I would not have read seven	Harry Potter	novels had it not been for my youngest . Children	NA	2010	News	Houston Chronicle	NEWS_Life	Cover Story | BOOKS A father^s gift becomes a magical story	2010
4086459	stepson in the backseat had his nose buried in a	Harry Potter	book . I felt a twinge of sympathy for my	NA	2010	News	Chicago Sun-Times	NEWS_Life	Frozen assets; Icefields Parkway makes for a cool drive through the rugged Canadian Rockies anytime of year	2010
4086479	the biggest theme park news was the opening of a	Harry Potter	attraction at the Universal theme park in Orlando , Fla	NA	2010	News	Chicago Sun-Times	NEWS_Misc	Where are we going?_	2010
4086603	said yes to the part since I was busy with	Harry Potter	, " referring to her ongoing role as the evil	NA	2010	News	USA Today	NEWS_Life	^King^ speaks words of love; <BR>Co-stars Colin Firth and Geoffrey Rush bond over tale of tongue-tied monarch	2010
4086612	) Clash of the Titans ( Warner ) b )	Harry Potter	and the Deathly Hallows , Part 1 ( Warner )	NA	2010	News	USA Today	NEWS_Money	TV journalist takes 2010 media prognostication title; <BR>Industry pro beat out all the analysts and other readers	2010
4086773	few surefire holiday movie hits after Part 1 of "	Harry Potter	and the Deathly Hallows , " which came out Friday	NA	2010	News	San Francisco Chronicle	NEWS_Misc	Big optimism - based on great trailers; <BR>COVER STORY	2010
4086784	Palestine . Why ? The deceased soldier 's name was	Harry Potter	. # Holiday Inn used to trumpet the slogan "	NA	2010	News	San Francisco Chronicle	NEWS_Life	NA	2010
4086816	" November will push the envelope some with the "	Harry Potter	" sequel , which , like two of its predecessors	NA	2010	News	Denver Post	NEWS_Misc	A joyful noise at the movies Autism societies and AMC create Sensory Friendly screenings_ where autistic reactions to film are understood - and welcomed	2010
4086960	hardcover ) , by Jeff Kinney , Amulet 6 .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 7/29/10 according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2010
4086991	and paperback ) , by Stephenie Meyer , Little .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 8/26/10_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2010
4087016	hardcover and paperback ) , by Sara Shepard , .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of Sept. 30_ 2010_ according to IndieBound*	2010
4087070	, Robin Preiss Glasser ( Illus . ) , .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 10/21/10_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2010
4087073	. In 2006 , it was J.K. Rowling 's "	Harry Potter	and the Half-Blood Prince , " and in 2005 ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	10 best teen books of 2010; <BR>More than 8_000 teens voted for their favorite book of last year in a contest sponsored by the Young Adult Library Services Association. What made the list?	2010
4087112	hardcover ) , by Jeff Kinney , Amulet 4 .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 12/30/10_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2010
4087831	highest-profile films , including Rio , Transformers and the final	Harry Potter	, will feature 3-D . # " Quite simply ,	NA	2010	News	USA Today	NEWS_Life	Can 3-D rescue the movie business?; <BR>With attendance on the ebb_ adding a dimension adds cost	2011
4088031	paperback ) , by Rick Riordan , Miramax 4 .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 1/27/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2011
4088046	blockbusters - from " Alice in Wonderland " to "	Harry Potter	and the Deathly Hallows , Part 1 " to "	NA	2010	News	Christian Science Monitor	NEWS_Misc	Oscars 2011: How the year^s top films reflect the times; <BR>Many of this year^s top movies portray dark themes or flawed characters. Why one culture watcher says they mirror this moment in history.	2011
4088065	Osborne , Sal ( Illus . ) , Random .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 2/24/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2011
4090660	VISUAL EFFECTS # " Alice in Wonderland " # "	Harry Potter	and the # Deathly Hallows Part 1 " # "	NA	2010	News	Denver Post	NEWS_Misc	The Oscars A night of few surprises Frontrunners capture prizes_ except for Fincher	2011
4113421	percent from the same weekend last year , when "	Harry Potter	and the Deathly Hallows : Part 1 " led with	NA	2010	News	Associated Press	NEWS_News_Natl	^Breaking Dawn^ rises to $283.5M worldwide debut	2011
4113579	. # The kids had also read their Tolkien and	Harry Potter	, of course , to which " The Magicians '	NA	2010	News	New York Times	NEWS_Life	The Golden Key	2011
4115435	Pearland Cinema 6. 5050 W. Broadway , Pearland ; .	Harry Potter	anyone ? The final movie begins July 15 . Free	NA	2010	News	Houston Chronicle	NEWS_Misc	SUMMERTIME BLUES;Keeping it cool;You can^t really beat the heat_ but you can escape it with our 64 suggestions;SUMMER: There are plenty of options for staying cool;	2011
4115582	more fully and unforgettably this year . # 5 .	Harry Potter	and the Deathly Hallows - Part 2 # The closing	NA	2010	News	Houston Chronicle	NEWS_Life	COVER STORY;FILM;Nostalgia rules in the best movies of 2011;	2011
4116043	18 with the beginning of a farewell that could challenge	Harry Potter	's . Mission : Impossible returns for a fourth installment	NA	2010	News	USA Today	NEWS_Life	Families Get A Warm Welcome; <BR>Hollywood stockings have plenty of room for all-ages fare	2011
4116068	, Wii , and PCs ; all ages # LEGO	Harry Potter	: Years 5-7 , , for PS3 , PSP ,	NA	2010	News	USA Today	NEWS_Life	Fun for all_ both classic and new	2011
4116207	reminding us of the benefits of knowing some Latin "	Harry Potter	's last magic act , " July 12. # I	NA	2010	News	San Francisco Chronicle	NEWS_Editorial	LETTERS TO THE EDITOR	2011
4116421	watch a lot of movies . We saw all the	Harry Potter	movies . I love the Bourne movies , action movies	NA	2010	News	Denver Post	NEWS_Misc	BILL HUSTED^S BAR &amp; GRILLED Arts festival floats this life coach^s dragon boats	2011
4116580	by Rick Riordan , et al. , Scholastic 7 .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 4/28/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2011
4116603	, by Cassandra Clare , Margaret K. McElderry 8 .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	4/21/11 bestselling book list_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2011
4116617	, by Veronica Roth , Katherine Books 6 . LEGO	Harry Potter	: Building the Magical World , by DK Publishing 7	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 5/26/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2011
4116617	Sal ( Illus . ) , Random House 4 .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 5/26/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2011
4116641	, by Veronica Roth , Katherine Books 12 . LEGO	Harry Potter	: Building the Magical World , by DK Publishing 13	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 6/30/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America?	2011
4116641	paperback ) , by Rick Riordan , Miramax 5 .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 6/30/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America?	2011
4116670	( Illus . ) , Little Brown 7 . LEGO	Harry Potter	: Building the Magical World , DK Publishing 8 .	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 7/28/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America?	2011
4116685	not . # Allison Pearson has compares Rebekah Brooks to	Harry Potter	villain Bellatrix Lestrange and calls Murdoch 's wife Wendi Deng	NA	2010	News	Christian Science Monitor	NEWS_Misc	From ^Ninja Wendi^ to ^daft hysteria_^ UK press turns a sharp pen on Murdoch and Co.; <BR>With the spotlight shining bright on <A class=RemoteLink href=search/XMLCrossLinkSearch.do?bct=A&amp;risb=21_	2011
4116707	Hero , by Rick Riordan , Hyperion 9 . LEGO	Harry Potter	: Building the Magical World , by DK Publishing 10	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 8/25/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2011
4116707	Sal ( Illus . ) , Random House 3 .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 8/25/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2011
4116726	Hero , by Rick Riordan , Hyperion 10 . LEGO	Harry Potter	: Building the Magical World , by DK Publishing 11	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 8/18/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America?	2011
4116726	Hunger Games , by Suzanne Collins , Scholastic 2 .	Harry Potter	, by J.K. Rowling , Scholastic Levine Books 3 .	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 8/18/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America?	2011
4116731	: You Have to Stop This ( ) 4 .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 9/29/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2011
4116740	was only when Maya got older that she realized that	Harry Potter	was far more active than Hermione. ) # " It	NA	2010	News	Christian Science Monitor	NEWS_Misc	Little girls or little women? The Disney princess effect; <BR>In today^s highly sexualized environment - where 5-year-olds wear padded bras - some see the toddlers-and-tiaras Disney princess craze lea	2011
4116771	paperback ) , by Rick Riordan , Miramax 7 .	Harry Potter	( hardcover and paperback ) , by J.K. Rowling ,	NA	2010	News	Christian Science Monitor	NEWS_Misc	Bestselling books the week of 10/27/11_ according to IndieBound*; <BR>What^s selling best in independent bookstores across America.	2011
4113856	, " Titanic " ( $2.2 billion ) and "	Harry Potter	and the Deathly Hallows : Part 2 " ( $1.3	NA	2010	News	Associated Press	NEWS_News_Natl	^Avengers^ sinks ^Battleship to remain No. 1	2012
4114061	Street , to Universal Orlando 's popular Wizarding World of	Harry Potter	. # Disneyland had a marred opening in 1955 shoes	NA	2010	News	New York Times	NEWS_Money	Revamped Disney Park Tries Again	2012
4114104	coupons are currently available in the packaging for " Lego	Harry Potter	" video games. # # Player Pos . Ht .	NA	2010	News	Atlanta Journal Constitution	NEWS_Misc	How Legoland stacks up	2012
4114201	" Star Wars , " " Jaws " and "	Harry Potter	" movies than you can handle . Principal # ASO	NA	2010	News	Atlanta Journal Constitution	NEWS_Misc	GO OUT WITH THE ARTS	2012
4114734	cachet for juicy parts in mainstream blockbusters , such as	Harry Potter	's Sirius Black . # Chances this time : Slim	NA	2010	News	USA Today	NEWS_Life	8 great overlooked performers	2012
4114759	. " # Bock notes that Games " is reaching	Harry Potter	and Twilight proportions first movie right out of the gate	NA	2010	News	USA Today	NEWS_Life	All hype breaks loose as ^Hunger Games^ opens; <BR>For Jennifer Lawrence_ the publicity is so much ^hecticity^	2012
4114820	but largely due to a Disney rival : a new	Harry Potter	theme park at Universal Studios Florida , according to industry	NA	2010	News	USA Today	NEWS_Money	<A class=RemoteLink href=search/XMLCrossLinkSearch.do?bct=A&amp;risb=21_T14937220041&amp;returnToId=20_T14937220059&amp;csi=8213&amp;A=0.7275599143297795&amp;sourceCSI=3652&amp;indexTerm=%23CC0002LO7	2012
4114820	to industry trackers Themed Entertainment Association and . Excluding the	Harry Potter	park , attendance rose a more anemic # Disney is	NA	2010	News	USA Today	NEWS_Money	<A class=RemoteLink href=search/XMLCrossLinkSearch.do?bct=A&amp;risb=21_T14937220041&amp;returnToId=20_T14937220059&amp;csi=8213&amp;A=0.7275599143297795&amp;sourceCSI=3652&amp;indexTerm=%23CC0002LO7	2012
226775	's book hits the adult best-seller list . But "	Harry Potter	and the Sorcerer 's Stone " has been on The	NA	1990	Spoken	CBS_Morning	SPOK_CBS	AUTHOR J.K. ROWLING DISCUSSES HER SERIES OF CHILDRENS BOOKS AND WHY SO MANY ADULTS LIKE THE BOOKS	1999
226775	just in time for summer vacation , here comes "	Harry Potter	and the Chamber of Secrets , " a book I	NA	1990	Spoken	CBS_Morning	SPOK_CBS	AUTHOR J.K. ROWLING DISCUSSES HER SERIES OF CHILDRENS BOOKS AND WHY SO MANY ADULTS LIKE THE BOOKS	1999
226775	recently . So fill us in a bit more about	Harry Potter	. Who is this kid ? : Harry 's basically	NA	1990	Spoken	CBS_Morning	SPOK_CBS	AUTHOR J.K. ROWLING DISCUSSES HER SERIES OF CHILDRENS BOOKS AND WHY SO MANY ADULTS LIKE THE BOOKS	1999
226775	: Why a wizard ? I mean , where did	Harry Potter	pop into your head , and why ? : I	NA	1990	Spoken	CBS_Morning	SPOK_CBS	AUTHOR J.K. ROWLING DISCUSSES HER SERIES OF CHILDRENS BOOKS AND WHY SO MANY ADULTS LIKE THE BOOKS	1999
226775	funny , though , because she can read the words	Harry Potter	. : Mm-hmm . : And she 'll walk into	NA	1990	Spoken	CBS_Morning	SPOK_CBS	AUTHOR J.K. ROWLING DISCUSSES HER SERIES OF CHILDRENS BOOKS AND WHY SO MANY ADULTS LIKE THE BOOKS	1999
226775	? Oh . What is it that intrigues you about	Harry Potter	and see the comic potential . There 's a lot	NA	1990	Spoken	CBS_Morning	SPOK_CBS	AUTHOR J.K. ROWLING DISCUSSES HER SERIES OF CHILDRENS BOOKS AND WHY SO MANY ADULTS LIKE THE BOOKS	1999
228050	of stuff . And my big girl is a big	Harry Potter	fan , so she that was the first thing she	NA	1990	Spoken	CNN_TalkBack	SPOK_CNN	How to Shop Smart and Save a Bundle This Holiday Season	1999
228050	first thing she spotted when we sat down . :	Harry Potter	the novel ? : Absolutely . : Well , let	NA	1990	Spoken	CNN_TalkBack	SPOK_CNN	How to Shop Smart and Save a Bundle This Holiday Season	1999
228050	's go to that right away . : Well ,	Harry Potter	is one of the most famous books right now in	NA	1990	Spoken	CNN_TalkBack	SPOK_CNN	How to Shop Smart and Save a Bundle This Holiday Season	1999
228050	year , you really should turn your attention to the	Harry Potter	books , just like ... : Comes in a trilogy.	NA	1990	Spoken	CNN_TalkBack	SPOK_CNN	How to Shop Smart and Save a Bundle This Holiday Season	1999
232537	art is my story . ( the story behind the	Harry Potter	stories when SUNDAY MORNING continues . IS ANYBODY OUT THERE	NA	1990	Spoken	CBS_SunMorn	SPOK_CBS	FLIGHT OF FANCY; FAITH RINGGOLD FINDS SUCCESS LATER IN LIFE AS A WRITER AND ARTIST	1999
233640	online ? McEWEN : No . But what I did	Harry Potter	books , I read all three of from amazon.uk .	NA	1990	Spoken	CBS_Early	SPOK_CBS	CO-OP TIME	1999
234161	hit this country like a storm is the series of	Harry Potter	books number one , two and three , on the	NA	1990	Spoken	ABC_ThisWeek	SPOK_ABC	ROUNDTABLE DISCUSSION ABOUT THE PRESIDENTIAL CAMPAIGN	1999
234161	a phone in an airport and hear dramatic readings about	Harry Potter	and his foe Dudley Dursley , the hog warts ...	NA	1990	Spoken	ABC_ThisWeek	SPOK_ABC	ROUNDTABLE DISCUSSION ABOUT THE PRESIDENTIAL CAMPAIGN	1999
234161	just barely discovered what Stein is and now it 's	Harry Potter	, but I agree with you , there 's nothing	NA	1990	Spoken	ABC_ThisWeek	SPOK_ABC	ROUNDTABLE DISCUSSION ABOUT THE PRESIDENTIAL CAMPAIGN	1999
54197	but by children waiting to get their hands on "	Harry Potter	and the Goblet of Fire . " A perfect time	NA	2000	Spoken	CBS_Morning	SPOK_CBS	GOBLET OF FIRE; J.K. ROWLINGS BOOKS ABOUT A YOUNG MAN NAMED HARRY POTTER DELIGHT HER YOUNG FANS	2000
54197	report Mark Phillips did not long ago , for if	Harry Potter	is n't a real person , his creator most certainly	NA	2000	Spoken	CBS_Morning	SPOK_CBS	GOBLET OF FIRE; J.K. ROWLINGS BOOKS ABOUT A YOUNG MAN NAMED HARRY POTTER DELIGHT HER YOUNG FANS	2000
54197	She is J.K. Rowling Jo to her friends and her	Harry Potter	series of children 's books , also read by parents	NA	2000	Spoken	CBS_Morning	SPOK_CBS	GOBLET OF FIRE; J.K. ROWLINGS BOOKS ABOUT A YOUNG MAN NAMED HARRY POTTER DELIGHT HER YOUNG FANS	2000
54197	. Only that way can they enter the world of	Harry Potter	and J.K. Rowling. : I obviously wanted it to be	NA	2000	Spoken	CBS_Morning	SPOK_CBS	GOBLET OF FIRE; J.K. ROWLINGS BOOKS ABOUT A YOUNG MAN NAMED HARRY POTTER DELIGHT HER YOUNG FANS	2000
54197	well , I thought . : When she started writing	Harry Potter	, she was an impoverished , recently divorced , single	NA	2000	Spoken	CBS_Morning	SPOK_CBS	GOBLET OF FIRE; J.K. ROWLINGS BOOKS ABOUT A YOUNG MAN NAMED HARRY POTTER DELIGHT HER YOUNG FANS	2000
54197	have to . : To support their habit . fourth	Harry Potter	book is set to top of The New York Times	NA	2000	Spoken	CBS_Morning	SPOK_CBS	GOBLET OF FIRE; J.K. ROWLINGS BOOKS ABOUT A YOUNG MAN NAMED HARRY POTTER DELIGHT HER YOUNG FANS	2000
54197	. There 's a movie in the making , and	Harry Potter	dolls ca n't be far behind . : In my	NA	2000	Spoken	CBS_Morning	SPOK_CBS	GOBLET OF FIRE; J.K. ROWLINGS BOOKS ABOUT A YOUNG MAN NAMED HARRY POTTER DELIGHT HER YOUNG FANS	2000
54197	handy , though , for illustrating the magical world of	Harry Potter	, a world non-magical Muggles like the rest of us	NA	2000	Spoken	CBS_Morning	SPOK_CBS	GOBLET OF FIRE; J.K. ROWLINGS BOOKS ABOUT A YOUNG MAN NAMED HARRY POTTER DELIGHT HER YOUNG FANS	2000
54197	n't have any good explanation for the wild success of	Harry Potter	, except that her fascination for Harry 's world is	NA	2000	Spoken	CBS_Morning	SPOK_CBS	GOBLET OF FIRE; J.K. ROWLINGS BOOKS ABOUT A YOUNG MAN NAMED HARRY POTTER DELIGHT HER YOUNG FANS	2000
54197	Jo Rowling 's journey has been no less magical than	Harry Potter	's . She says there will be seven books in	NA	2000	Spoken	CBS_Morning	SPOK_CBS	GOBLET OF FIRE; J.K. ROWLINGS BOOKS ABOUT A YOUNG MAN NAMED HARRY POTTER DELIGHT HER YOUNG FANS	2000
161287	the weekend of Potter mania . The latest and fourth	Harry Potter	book came into bookstores at 12:01 AM Saturday , and	NA	2000	Spoken	NPR_ATCW	SPOK_NPR	Interview: Nine-year-old Max Landerman talks about the Harry Potter books	2000
161287	bookstores at 12:01 AM Saturday , and some bookstores held	Harry Potter	overnights , staff dressed up as wizards and parents let	NA	2000	Spoken	NPR_ATCW	SPOK_NPR	Interview: Nine-year-old Max Landerman talks about the Harry Potter books	2000
161287	and parents let their children stay up really late .	Harry Potter	is a boy wizard , an orphan who lives with	NA	2000	Spoken	NPR_ATCW	SPOK_NPR	Interview: Nine-year-old Max Landerman talks about the Harry Potter books	2000
161287	on welfare in Scotland . The fourth book , "	Harry Potter	and the Goblet of Fire , " has had a	NA	2000	Spoken	NPR_ATCW	SPOK_NPR	Interview: Nine-year-old Max Landerman talks about the Harry Potter books	2000
161287	, a lot of us adults have not read much	Harry Potter	, and some people maybe have n't even heard about	NA	2000	Spoken	NPR_ATCW	SPOK_NPR	Interview: Nine-year-old Max Landerman talks about the Harry Potter books	2000
161287	who he is and why you like him . :	Harry Potter	's a boy wizard , and his parents were killed	NA	2000	Spoken	NPR_ATCW	SPOK_NPR	Interview: Nine-year-old Max Landerman talks about the Harry Potter books	2000
161287	silent charm on him . : I see . Now	Harry Potter	does have some friends . Who are they ? :	NA	2000	Spoken	NPR_ATCW	SPOK_NPR	Interview: Nine-year-old Max Landerman talks about the Harry Potter books	2000
161287	, lives here in Washington , three chapters into "	Harry Potter	and the Goblet of Fire . " ' : (	NA	2000	Spoken	NPR_ATCW	SPOK_NPR	Interview: Nine-year-old Max Landerman talks about the Harry Potter books	2000
176172	event this weekend , the release of the newest "	Harry Potter	" story . Joining us from Dallas is bookstore owner	NA	2000	Spoken	CNN_LiveSat	SPOK_CNN	Harry Potter Book Four Released Amidst Worldwide Frenzy	2000
176172	ANGLIN , ASSOC . OF BOOKSELLERS FOR CHILDREN : "	Harry Potter	" is a worldwide phenomena , and we are so	NA	2000	Spoken	CNN_LiveSat	SPOK_CNN	Harry Potter Book Four Released Amidst Worldwide Frenzy	2000
176172	today , because nobody is doing anything but reading "	Harry Potter	. " RANDALL : And finally , Mrs. Anglin ,	NA	2000	Spoken	CNN_LiveSat	SPOK_CNN	Harry Potter Book Four Released Amidst Worldwide Frenzy	2000
176571	of all ages are lining up to buy the fourth	Harry Potter	book . Part of the scene in Britain : author	NA	2000	Spoken	CNN_LiveSat	SPOK_CNN	J.K. Rowling Embarks on Harry Potter Publicity Tour	2000
176571	fortune for an end to public attention . With "	Harry Potter	and the Goblet of Fire " already passed the million	NA	2000	Spoken	CNN_LiveSat	SPOK_CNN	J.K. Rowling Embarks on Harry Potter Publicity Tour	2000
176571	conventional , old-fashioned , even nostalgic for a Britain most	Harry Potter	fans have never seen . ( voice-over : A Britain	NA	2000	Spoken	CNN_LiveSat	SPOK_CNN	J.K. Rowling Embarks on Harry Potter Publicity Tour	2000
206497	power to conjure up billions . Daniel Radcliffe will portray	Harry Potter	for Warner Brothers , part of CNN 's parent company	NA	2000	Spoken	CNN_Movers	SPOK_CNN	Dow Rises 5.50 to 11_144.65; Nasdaq Climbs 52.80 to 4_011.01; Clinton Denounces High Energy Prices	2000
206497	. ( END VIDEO CLIP BAY : The movie "	Harry Potter	and the Philosopher 's ( the United States next year	NA	2000	Spoken	CNN_Movers	SPOK_CNN	Dow Rises 5.50 to 11_144.65; Nasdaq Climbs 52.80 to 4_011.01; Clinton Denounces High Energy Prices	2000
206598	and Hasbro announce licensing deals with the characters from the	Harry Potter	series . But the toy giant needs some magic on	NA	2000	Spoken	CNN_Movers	SPOK_CNN	Brutal Selling Propels Dow into Correction; California University Provides Lead in FBIs Hunt for Hackers; Whats Wrong with Microsoft?	2000
206598	in winning rights to make products based on the bestselling	Harry Potter	books , that as the New York Toy Fair gets	NA	2000	Spoken	CNN_Movers	SPOK_CNN	Brutal Selling Propels Dow into Correction; California University Provides Lead in FBIs Hunt for Hackers; Whats Wrong with Microsoft?	2000
214576	get to the right page here the author of the	Harry Potter	books , J.K. Rowling , and also Craig Venter (	NA	2000	Spoken	CNN_SunMorn	SPOK_CNN	Bush to Name Condoleezza Rice National Security Adviser	2000
